0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140
2.0,0.21534832,-1.0521378,-2.1310647,-2.6279342,-2.7333408,-2.818716,-2.8134964,-2.6475787,-2.051181,-1.4440322,-1.0743386,-0.90798129,-0.86862964,-0.75178785,-0.24547643,0.096625114,0.17204044,0.1998856,0.15083653,0.22379663,0.22708116,0.23826499,0.25540455,0.16475007,0.12466121,0.16041372,0.23486792,0.1637737,0.15082656,0.2407954,0.1915227,0.19470328,0.19531573,0.1653422,0.073253809,0.13354753,0.15028052,0.12854647,0.11284698,0.040722485,0.076481265,0.089423836,0.10018233,0.075020771,0.031917927,0.096649438,0.066609187,0.0082176597,-0.031915383,-0.018387806,-0.019185317,-0.062789289,-0.021694026,-0.099597061,-0.13384512,-0.12615868,-0.15487934,-0.05955653,-0.07737528,-0.17131417,-0.12035799,-0.031016007,-0.034687717,-0.053090585,-0.062853673,0.038178014,0.024293807,0.030565118,0.14433833,0.14589449,0.18954127,0.22335892,0.27145708,0.35969316,0.32926171,0.32746304,0.39134492,0.42396246,0.44344618,0.54371906,0.53755653,0.50540162,0.52477464,0.54093813,0.5746106,0.60348735,0.56724439,0.5585922,0.61097095,0.63757612,0.62949752,0.63772963,0.65178726,0.63243395,0.67246123,0.6753189,0.67438874,0.6837957,0.74618034,0.74749425,0.75228424,0.79447988,0.76031663,0.76853764,0.78293441,0.84463717,0.87678743,0.84483284,0.9510604,0.94519151,0.90067642,0.960219,0.96805623,0.97835533,1.0058368,1.0009608,0.97068746,0.96401301,0.85433349,0.69746395,0.74771724,0.80142836,0.77348482,0.70322137,0.50052232,0.36369762,0.3263713,0.3525131,0.56720041,0.5277003,0.32779598,-0.0089391241,-0.66422942,-1.2951997,-2.1992924,-3.1293553,-4.0323198,-3.5919431,-2.9387104,-1.5556425
2.0,-1.0209034,-1.9193714,-2.3712973,-2.9101195,-2.7756332,-2.7695978,-2.5233147,-2.2462887,-1.7387237,-1.0952096,-0.80837003,-0.72047062,-0.53698074,-0.15039397,0.1640376,0.16618612,0.1747888,0.097916725,0.15945485,0.25007342,0.28595991,0.30787278,0.18355366,0.23219217,0.23771571,0.23698729,0.2565854,0.13936304,0.14456337,0.18292116,0.12935506,0.14541458,0.11423885,0.084893413,0.13163099,0.14711164,0.097278751,0.013342514,0.039401345,0.088574195,0.075632413,0.027301845,0.019262225,0.029238379,-0.027903697,-0.062299547,-0.07556253,-0.090040593,-0.055011415,-0.016504335,-0.056210656,-0.038186696,-0.0034951006,-0.064446648,-0.0056836848,-0.0039030233,-0.0027333593,0.089290344,0.040900366,0.068682074,0.19354933,0.21042903,0.20272844,0.212392,0.2746035,0.34915691,0.39891505,0.47017136,0.43191488,0.39617549,0.3985114,0.44544901,0.49064456,0.40481027,0.40993473,0.4633102,0.38663851,0.40846301,0.43473844,0.44992361,0.49003142,0.45238216,0.52120659,0.4783933,0.38944701,0.52566066,0.57713208,0.47193969,0.49690352,0.56549893,0.5913224,0.6331199,0.53458919,0.55083781,0.66044526,0.64320596,0.68090613,0.6686663,0.68111236,0.73145641,0.74420143,0.73677536,0.77280877,0.8352631,0.80025685,0.83157947,0.8994015,0.91947608,0.90139026,0.90063529,0.95333082,0.9522129,0.91906039,0.91341013,0.96263359,0.90673573,0.82557453,0.83256019,0.70429103,0.55715882,0.56721624,0.64782239,0.7393019,0.6076529,0.4374006,0.39082264,0.22246253,0.15109567,0.16363381,0.27647654,0.18806961,-0.2966397,-0.7361212,-1.3570374,-1.9516995,-2.311824,-3.4170957,-3.4938468,-4.1844094,-2.7618191
2.0,-0.88005692,-1.768876,-2.1281298,-2.7080856,-2.6684043,-2.5636831,-2.2961699,-1.8740538,-1.3646176,-0.85115982,-0.54072977,-0.45493437,-0.37245302,-0.051358367,0.30960329,0.40490091,0.44646807,0.45707501,0.38218423,0.46419263,0.45473478,0.39058821,0.43350888,0.39981893,0.41332955,0.47780071,0.48273831,0.48608322,0.4488712,0.40240296,0.40651505,0.37090016,0.37618665,0.36993992,0.31647094,0.32245543,0.32336644,0.32995816,0.28878185,0.23720574,0.32304353,0.36433461,0.29269666,0.28671079,0.25244119,0.19327917,0.22976377,0.24371647,0.22793275,0.19681018,0.1261886,0.10934554,0.16839953,0.16785754,0.13498601,0.16620428,0.087847325,0.023736947,0.085132366,0.067108913,0.079500438,0.14362832,0.1749204,0.18110046,0.1618953,0.16238787,0.16989084,0.21816401,0.25280659,0.29857649,0.36253918,0.34502684,0.37550469,0.43722496,0.47594576,0.45553265,0.47848287,0.62994583,0.59968222,0.5673025,0.61189476,0.60565276,0.64274012,0.61164108,0.62426341,0.63570193,0.56478405,0.56636868,0.58296914,0.59677951,0.59878047,0.52314243,0.5167742,0.5858885,0.56865053,0.5662958,0.61542422,0.62664624,0.64972402,0.62098622,0.60815221,0.716441,0.67737021,0.66307039,0.72520225,0.66316727,0.69223994,0.72148009,0.73457468,0.7017865,0.69446825,0.76384445,0.68122008,0.68402864,0.66339541,0.45669533,0.45997484,0.56278185,0.5158001,0.51747566,0.49278289,0.33299027,0.21138238,0.044479026,-0.077476723,0.054946743,0.075965921,-0.11548542,-0.38457508,-0.91467693,-1.4983543,-2.0585466,-2.7995625,-3.5980464,-3.9474307,-3.7707629,-3.1104233,-1.9448249,-1.4903411,-0.31128077
2.0,1.3990184,0.63337173,-0.61627131,-1.6664726,-2.5979491,-3.0917755,-3.1155255,-2.947957,-2.571218,-2.1150444,-1.7191881,-1.234943,-0.88642613,-0.78228928,-0.61469122,-0.46707374,-0.18742442,0.25930725,0.39875299,0.36083746,0.37808054,0.45291708,0.52132805,0.40453027,0.39693987,0.5141395,0.45836538,0.44391386,0.46872851,0.41523412,0.42160187,0.44724941,0.42996926,0.36086049,0.32283268,0.40058894,0.44166059,0.41211778,0.36030925,0.30527799,0.32865641,0.33790186,0.30033917,0.30316538,0.2901065,0.28973316,0.30116915,0.24900713,0.20628254,0.20218809,0.20122419,0.18235099,0.14638263,0.14999189,0.15792407,0.096500717,0.041785383,0.053289685,0.053735588,0.015044306,0.013808156,0.041898367,0.022397515,-0.031130922,-0.061016884,-0.05428483,-0.014416154,0.025997736,0.00069474936,-0.031503354,0.023422328,0.065393859,0.060167918,0.11807338,0.18783312,0.20670534,0.22518475,0.25648363,0.28724166,0.32648184,0.39956144,0.44531248,0.43455253,0.49062172,0.58892054,0.62707061,0.64267313,0.66133621,0.71143836,0.77056089,0.73278725,0.67103486,0.72287765,0.79441673,0.80796808,0.82814406,0.8189292,0.78874685,0.8235454,0.86561043,0.87398589,0.8677982,0.83328799,0.79636743,0.79364375,0.82000506,0.83070974,0.82885855,0.83690427,0.82383157,0.83486344,0.888234,0.85266798,0.73402561,0.65746171,0.54785128,0.43388579,0.50592275,0.53003782,0.35586117,0.22324875,0.097528324,-0.030379894,-0.062364988,-0.082931778,-0.015132347,0.17553432,0.23950213,0.16162115,0.0088040655,-0.48137485,-1.1315661,-1.6826907,-2.2265611,-2.6135809,-3.1471467,-3.444083,-3.042672,-2.5673973,-1.0205648
2.0,0.17418264,0.35565427,0.10468453,-0.43093903,-0.86200474,-1.0502738,-1.3020857,-1.476152,-1.4542863,-1.2015848,-0.92774291,-0.71055344,-0.63062977,-0.54881342,-0.23869065,-0.059131088,-0.046269918,-0.065944618,-0.062670383,-0.062894962,-0.067076327,-0.030524213,-0.076121891,-0.086695272,-0.095782,-0.096647226,-0.1013149,-0.10538663,-0.10786254,-0.14629444,-0.12343607,-0.13356051,-0.12825742,-0.13877639,-0.18137538,-0.21745141,-0.20109709,-0.15692066,-0.23631795,-0.24043184,-0.22894268,-0.25010708,-0.23637401,-0.32666869,-0.29813716,-0.30419337,-0.31466277,-0.33819769,-0.3675879,-0.39795486,-0.37644147,-0.38739658,-0.39771935,-0.38988046,-0.40422149,-0.35078182,-0.37150159,-0.3847107,-0.29845418,-0.33285178,-0.32439692,-0.31121329,-0.23565297,-0.21882759,-0.23301739,-0.21715502,-0.17612118,-0.14231473,-0.12537351,-0.090207649,-0.041755739,-0.062641941,-0.062207171,-0.0093573521,-0.0065968252,0.0083073571,0.056476323,0.048246176,0.029366692,0.049390239,0.035771291,0.036452523,0.059113314,0.033915098,0.023010976,0.057933737,0.060462955,0.091326865,0.053456716,0.012435301,0.034750602,0.052451556,0.077792747,0.10644939,0.056456281,0.10136997,0.12119864,0.12294251,0.11731707,0.13835578,0.17825468,0.20446394,0.2171931,0.2188692,0.26686634,0.2878867,0.34611766,0.3944754,0.48527834,0.63287929,0.68760548,0.8418339,0.9622469,0.97371565,1.0916373,1.2700563,1.4543543,1.572134,1.6489543,1.8219194,2.0797365,2.3158156,2.4578645,2.60218,2.7482807,2.7647018,2.4874397,2.0481684,1.8098139,1.1943386,0.44542344,-0.0521946,-0.42995519,-0.54646408,-1.0809773,-2.1996205,-2.8975173,-3.5376828,-3.7226532,-3.4470891
2.0,-0.54773629,-0.91339806,-1.197272,-1.6647925,-2.0084073,-2.5887838,-2.7961391,-2.7030635,-2.1842789,-1.5552397,-1.0663218,-0.88243027,-0.71119749,-0.47514157,-0.14482393,-0.00079224461,0.00027494423,0.026384656,0.035488413,-0.017591409,0.028720147,0.054598184,0.10198158,0.11464256,0.036610326,0.054415553,0.02851616,0.035597947,0.064690494,0.080896774,0.081967788,0.07507328,0.010321073,-0.031937836,0.033078861,0.031769279,-0.040155621,-0.0087184062,-0.0088740473,-0.026088699,0.0013152541,-0.033633525,-0.032008472,-0.074553271,-0.088541081,-0.040387894,-0.091266664,-0.052660949,-0.04185077,-0.10711496,-0.11378237,-0.16256613,-0.14135379,-0.11440968,-0.14388293,-0.090365845,-0.048124966,-0.061725864,-0.045217101,0.056461545,0.052433457,0.080988432,0.11113336,0.1792897,0.20599184,0.2135781,0.27084493,0.33013001,0.36311002,0.31029521,0.40313688,0.34213019,0.40466458,0.43937402,0.4757221,0.51110676,0.45139683,0.46449587,0.4339823,0.45951318,0.47966736,0.47855833,0.51312286,0.43166338,0.48371935,0.53432394,0.50244263,0.50112927,0.51495727,0.58577909,0.57564903,0.55292152,0.64269151,0.64657243,0.58591209,0.63467648,0.69581265,0.65845664,0.67711728,0.75371674,0.78752132,0.8150944,0.8396705,0.83598916,0.85618305,0.89258107,0.94949023,1.0021902,1.0480321,1.0580893,0.99281281,1.0397572,1.0639131,0.99733571,1.0995365,1.1190239,1.1088226,1.0218899,0.90288496,0.7853678,0.72324121,0.81291932,0.83367185,0.75112928,0.66989321,0.58722897,0.46760285,0.51076706,0.55224687,0.50281996,0.21120146,-0.38629771,-1.0314478,-1.6119853,-2.4670343,-3.2272376,-4.1216585,-3.7818885,-3.2728418,-1.7868979
2.0,-0.40022501,-0.40769178,-0.83865901,-1.4255904,-1.8885364,-2.0800408,-2.1863209,-2.0988073,-1.9968474,-1.8364512,-1.5758369,-1.3347793,-1.0809943,-0.84015374,-0.79720746,-0.68211007,-0.50488416,-0.32315318,-0.18246707,-0.042002396,-0.0091422871,-0.0022340557,-0.032123908,-0.11068959,-0.061443851,-0.084729397,-0.070202784,-0.030126812,0.04312681,0.14488375,0.23502739,0.28328132,0.34367371,0.49160794,0.51798429,0.53007511,0.48926631,0.46103273,0.48540323,0.46928226,0.49855082,0.47285541,0.48812877,0.48023477,0.5274753,0.49249602,0.50823227,0.49602176,0.51129711,0.52468856,0.56136661,0.57811655,0.54240365,0.5225948,0.49584116,0.51057191,0.52455187,0.49660457,0.47825129,0.43151674,0.38209969,0.40751639,0.34294845,0.32332343,0.32009249,0.30485971,0.25612467,0.22276405,0.18803594,0.16176765,0.20673509,0.11349395,0.13775305,0.13409992,0.092651529,0.066100257,0.09125144,0.083544103,0.076542727,0.09346253,0.086928458,0.061678861,0.086337972,0.11518359,0.088107122,0.12337418,0.097823892,0.14200676,0.13789936,0.098651472,0.11700633,0.11032026,0.13294118,0.1173426,0.10818996,0.15699104,0.13035258,0.15003162,0.17418513,0.15225164,0.17305885,0.1696487,0.16300552,0.18984479,0.26795077,0.3218499,0.37353522,0.48413719,0.54462122,0.63146435,0.68160825,0.85064151,0.98183435,1.0920631,1.1764602,1.3103478,1.4361939,1.6107862,1.7668993,1.8816967,1.9671297,2.0522393,2.0278375,1.7799589,1.3364275,1.0126218,0.65346796,-0.25912418,-0.85257894,-1.0293995,-1.273595,-1.4982993,-1.8448189,-2.3180518,-2.6537141,-2.8823497,-2.9998798,-2.884917,-2.5170577,-2.0293091
2.0,1.1445297,0.7601432,0.34067978,-0.30049398,-0.66619071,-0.92252044,-1.2136189,-1.4605084,-1.6011675,-1.5814801,-1.3397232,-0.91875057,-0.50837182,-0.24443078,-0.1836639,-0.20189745,-0.019352217,0.33109062,0.54475522,0.63674947,0.68939942,0.63271697,0.60625125,0.66625255,0.66038804,0.57561684,0.53351226,0.57081548,0.5640093,0.53672544,0.53768931,0.53175125,0.57897693,0.59530063,0.60147448,0.5945806,0.53707867,0.56535389,0.46054906,0.37304771,0.49976179,0.52327408,0.53564484,0.51217702,0.45999781,0.46183426,0.35346278,0.32550901,0.36573649,0.4001262,0.42390673,0.34235991,0.35080143,0.34564687,0.23027731,0.2342691,0.23748563,0.14491251,0.1168045,0.062528467,0.025667711,0.12734092,0.10067896,0.023846309,0.084464775,0.10152276,0.030023546,-0.042640539,-0.028947427,0.011144308,-0.031223578,-0.029273333,0.043061158,0.025297005,0.014899436,0.044631474,-0.0046044307,0.028858168,0.12687018,0.13599414,0.10152276,0.090723179,0.17672935,0.28433296,0.33900228,0.32908792,0.34007854,0.48721243,0.54299442,0.52451884,0.5945806,0.58879071,0.57106769,0.619905,0.60434385,0.57561684,0.59116565,0.61196891,0.6636067,0.68863274,0.65147189,0.66431045,0.65638383,0.58437911,0.67457755,0.803182,0.73226023,0.70656391,0.7844229,0.77431927,0.72732694,0.69778515,0.67690437,0.66099454,0.59553597,0.55665308,0.54373721,0.40398332,0.30024353,0.31556643,0.27219663,0.20063943,0.078502184,-0.13642389,-0.25384244,-0.35360755,-0.6083158,-0.81418748,-0.972834,-1.2134599,-1.5293609,-1.9696919,-2.4181855,-2.9403726,-3.1735909,-3.596411,-4.0551313,-3.8386677,-4.1857948,-2.0493401
2.0,-0.84625706,-1.443734,-1.9374848,-2.6329394,-2.8309142,-2.8301593,-2.5045808,-1.941606,-1.3750943,-1.0003341,-0.92384156,-0.781586,-0.30231735,-0.0094589634,-0.0043593395,-0.039255754,-0.018901185,0.057747391,0.10082227,0.096093345,0.040119442,0.016158103,0.097850346,0.051775981,0.073129051,0.076674576,0.039624648,-0.062617133,-0.089687684,-0.038646811,-0.012257703,0.07685957,0.10308135,0.09229285,0.02274635,-0.071836744,-0.071254909,-0.097887894,-0.16969931,-0.18068053,-0.16699902,-0.19192182,-0.18497233,-0.19065411,-0.21326852,-0.25827307,-0.29853714,-0.29810415,-0.33842075,-0.36558871,-0.32409862,-0.33235037,-0.33872544,-0.24213921,-0.26080194,-0.2369413,-0.14090361,-0.22452492,-0.18203832,-0.15549092,-0.16099854,0.060771993,0.10994921,0.15496054,0.23262652,0.24078894,0.2982627,0.35432588,0.39192703,0.20318172,0.3590847,0.42723855,0.42077961,0.44880315,0.45856681,0.52687735,0.53645613,0.55004479,0.5504356,0.51466895,0.52567985,0.53996924,0.53742211,0.57431796,0.52625661,0.53868711,0.57407431,0.57650655,0.71802565,0.7221052,0.65774503,0.64915384,0.71243727,0.7321719,0.7746509,0.81395068,0.88338307,0.89645762,0.94820639,0.76983963,0.75723819,0.87474417,0.98777666,0.98493649,0.90055547,0.96322023,0.92790178,1.0121002,1.0909244,1.0981064,1.1511821,1.0543673,1.0193392,1.0450174,1.1126744,1.0721119,0.94981293,0.97256429,0.971426,1.0002835,0.86719259,0.71938518,0.56902698,0.61697972,0.65939555,0.60683803,0.41908368,0.22239238,0.07376278,-0.098306235,-0.082401683,-0.1086042,-0.37766994,-0.72025398,-1.4520929,-1.8704416,-2.6958069,-3.1032105,-4.1368435,-4.187329
2.0,0.56184879,-0.49438913,-1.3222924,-2.1802035,-2.5838353,-3.056129,-2.8828299,-2.7954124,-2.4494989,-1.8457943,-1.1306966,-0.72781065,-0.66572013,-0.52521652,-0.21451668,0.066921336,0.26121742,0.22320715,0.24880699,0.24744759,0.21792396,0.25103959,0.20445633,0.26329253,0.23579018,0.19101662,0.24518683,0.21389515,0.19880821,0.15713576,0.18412484,0.1871545,0.21472156,0.134583,0.10507905,0.16354043,0.029057072,0.17574387,0.20532518,0.043316245,0.10729999,0.083514566,0.037213079,0.042791311,0.01374343,0.026536878,-0.086925361,-0.069487849,0.0041888144,-0.054033993,-0.012063463,-0.015917271,0.004861302,-0.032353641,0.048570603,0.085673023,-0.028117587,0.016817806,0.085813135,0.11425883,0.13762448,0.11513263,0.16616114,0.24920841,0.28235609,0.29736448,0.39107579,0.4337743,0.29256069,0.37031268,0.44782906,0.41753499,0.50208626,0.47268084,0.45414776,0.40319396,0.3786457,0.48696291,0.40843676,0.42677448,0.47933499,0.41113282,0.5086636,0.49844681,0.48818038,0.49712644,0.48206229,0.49816826,0.43489221,0.52500391,0.47393974,0.4984084,0.52290897,0.57229899,0.55402568,0.54636253,0.65006756,0.64242864,0.58911064,0.61958525,0.67992485,0.69608487,0.7479574,0.76495292,0.81801323,0.82569851,0.86031538,0.88882434,0.83095619,0.85246737,0.92049235,0.87785981,0.84826296,0.88312818,0.89940194,0.88360708,0.71314688,0.64089169,0.59610049,0.51096659,0.54756382,0.61233266,0.57528448,0.5092603,0.45683986,0.41174004,0.44034756,0.54659088,0.62206938,0.41401072,0.011992892,-0.40406124,-1.0757435,-1.4311228,-2.2918253,-3.0474922,-4.1012349,-3.6224365,-3.4501278,-1.8177314
2.0,-0.58205832,-1.7795838,-2.6719759,-3.4331371,-3.4431024,-3.1868939,-2.8857641,-2.5607165,-2.0365733,-1.4521802,-1.1117085,-1.0197567,-0.85551953,-0.4969401,-0.18087821,0.010475617,0.032523661,-0.045392872,-0.026900047,0.062842118,0.1210437,0.12638045,0.12020235,0.084479349,0.061573314,0.060769311,0.058932879,0.097237235,0.11007467,0.15301354,0.15426517,0.12630055,0.16505504,0.10125276,0.076637779,0.12989844,0.069544487,0.048749567,0.10395695,0.10490532,0.095793537,0.034250198,0.0036087685,0.084049575,0.051500839,-0.021614378,0.01841692,-0.038630019,-0.15482089,-0.11905476,-0.08464905,-0.10466137,-0.11473307,-0.17766789,-0.15850829,-0.12807803,-0.23815083,-0.29016138,-0.2200315,-0.14110132,-0.11479129,-0.12295263,-0.016983202,0.086291109,0.063038212,0.051415336,-0.02031894,0.0055590603,0.22558912,0.25737,0.24793615,0.3838066,0.36160722,0.40361369,0.51234957,0.55575591,0.64652407,0.6442723,0.67861195,0.75423523,0.75925768,0.66894312,0.62731018,0.72135554,0.74687647,0.76136559,0.74790269,0.68795174,0.71561001,0.74601692,0.74383339,0.77583631,0.7811313,0.72486829,0.80352652,0.86706618,0.77215359,0.79318173,0.8128233,0.8277447,0.88443653,0.8933513,0.91197607,0.89323005,0.90594218,0.91407954,0.96506863,1.0174806,0.99513237,1.0332079,1.0125831,0.98516097,1.0130255,1.0791077,1.0673986,0.90413302,0.79380702,0.69740598,0.7198568,0.76244265,0.64111425,0.56042587,0.43771799,0.22271628,0.15715678,0.30321029,0.39642273,0.27970962,0.023677266,-0.38200506,-0.8843928,-1.4032655,-2.0315481,-2.6566377,-2.944688,-2.7631508,-2.0530381,-0.90670616,0.18653081,0.97344942
2.0,-0.97080707,-1.901992,-2.5469333,-3.330188,-3.6023029,-3.4790952,-3.096521,-2.5174435,-1.7558596,-1.244046,-1.118797,-1.0222752,-0.55731532,-0.17662672,-0.13490377,-0.11399796,-0.13330707,-0.17798457,-0.049664522,0.092214095,-0.037714579,-0.15676731,-0.1428261,-0.17412221,-0.16251586,-0.2033933,-0.2269021,-0.18427861,-0.10981409,-0.037021934,-0.12230717,-0.21610481,-0.33373477,-0.21441398,-0.18956591,-0.26984413,-0.18076676,-0.23047996,-0.29067997,-0.2601626,-0.2943359,-0.31075165,-0.25068417,-0.28062782,-0.41004868,-0.43172072,-0.3696722,-0.37089254,-0.49473033,-0.41182949,-0.52816169,-0.51688995,-0.49896011,-0.49445318,-0.5555227,-0.65410053,-0.6284385,-0.69903704,-0.73023008,-0.60795348,-0.46837433,-0.53824535,-0.53279075,-0.53271531,-0.51541244,-0.51261561,-0.49603203,-0.51259524,-0.56584229,-0.53892935,-0.37754091,-0.28853017,-0.21741295,-0.21693284,-0.26386724,-0.10183257,-0.035442909,-0.057566307,-0.095513816,-0.045268859,0.056032339,0.080423172,0.099764221,0.13150779,0.20781063,0.10052659,0.098205833,0.14152509,0.18617328,0.291631,0.22996042,0.16870775,0.17783849,0.38406035,0.39960033,0.46645048,0.2935686,0.27521863,0.31569713,0.3398502,0.47237009,0.40947405,0.39949728,0.45769896,0.46944324,0.54530612,0.60960679,0.64491144,0.68130671,0.64069157,0.61318189,0.73196618,0.73329776,0.81674506,0.84005117,0.87543582,0.89070111,0.9045509,0.98281491,0.9702655,0.95382114,1.0067488,1.1833165,1.2644293,1.5069731,1.846532,1.8450475,1.710904,1.4067107,1.1273709,1.0644905,1.1722059,1.9176002,2.5023123,2.2378768,1.8150513,1.4933106,1.5707815,1.3578425,0.91657029
2.0,1.7002592,1.388189,0.97134555,0.35950506,-0.17771213,-0.54601933,-0.84879507,-1.2168543,-1.4032336,-1.3438563,-1.1824649,-0.86108297,-0.52571257,-0.29107608,-0.20508486,-0.24651552,-0.14375737,0.20252868,0.57287706,0.6130212,0.53968197,0.63016038,0.56656371,0.54302015,0.65194439,0.59583893,0.56865631,0.59322915,0.5681203,0.61533349,0.63327691,0.55442566,0.53511444,0.54676878,0.59645376,0.61455792,0.51475776,0.52732579,0.52163849,0.48720318,0.52096298,0.48423712,0.52976724,0.50119665,0.39525425,0.40864905,0.37929653,0.39148971,0.40183486,0.34394642,0.37121108,0.38288863,0.34230757,0.33080138,0.28156522,0.25889715,0.2877114,0.21530501,0.19655407,0.24560888,0.1840212,0.13283018,0.12637495,0.13639526,0.11888884,0.071707269,0.048017518,-0.010137492,-0.0037443111,0.011853582,-0.02188767,0.037336532,0.073802366,0.080676095,0.089523796,0.071707269,0.10316764,0.11933828,0.15063947,0.16115616,0.12786423,0.15915412,0.17248277,0.22562777,0.30951077,0.27761614,0.29261931,0.38306871,0.37613593,0.3876626,0.483525,0.49341923,0.48795454,0.55908982,0.54515846,0.50224399,0.55025555,0.55412645,0.54528289,0.58739205,0.57711994,0.56878282,0.62505068,0.6665837,0.64477722,0.63327691,0.65351587,0.6404141,0.6376601,0.62762372,0.59583893,0.61210611,0.60900712,0.59775129,0.62164633,0.59583893,0.44578918,0.25592771,0.23555401,0.22674705,0.12786423,0.052916057,-0.13233972,-0.27102247,-0.35832251,-0.69577123,-1.0402389,-1.1413998,-1.2261776,-1.5110922,-1.8937865,-2.2949842,-2.7518109,-3.230768,-3.3378259,-3.6533713,-3.9987783,-3.6544832,-3.702336,-1.5482579
2.0,-0.50249533,-1.254324,-1.5427159,-1.7711515,-1.9876918,-2.200604,-2.1152548,-1.8285298,-1.2649358,-0.81286307,-0.51274495,-0.51604051,-0.32525291,-0.010929766,0.23789416,0.24643549,0.24107818,0.26664492,0.23152656,0.23434687,0.25979997,0.31477679,0.26465039,0.23010337,0.30432694,0.27108773,0.24953376,0.27788914,0.19817607,0.18278055,0.29296874,0.23132559,0.19805798,0.28339469,0.25804178,0.2751157,0.24855453,0.22972284,0.2164716,0.24420228,0.31929739,0.30323964,0.26474718,0.25770508,0.2164745,0.20202023,0.26491442,0.35067059,0.36297701,0.27967198,0.32059712,0.32903593,0.30594379,0.37059987,0.34996546,0.32057819,0.32250047,0.34427747,0.40076772,0.41420377,0.44497742,0.41530914,0.39469215,0.46574196,0.46544131,0.44940128,0.49782007,0.50506782,0.49635901,0.54482101,0.53950345,0.47847995,0.52640981,0.56252345,0.54031112,0.54066869,0.4969646,0.47850418,0.47130123,0.46966538,0.51202986,0.47362872,0.43137425,0.4171741,0.41282955,0.4454309,0.48608446,0.45252571,0.46787023,0.49532566,0.47398019,0.48099646,0.51568908,0.53845274,0.46478833,0.50673891,0.58784796,0.55370365,0.54044946,0.58409585,0.59868766,0.52643955,0.55026235,0.64128713,0.61465983,0.63281678,0.6492778,0.67962149,0.74829543,0.68002986,0.638107,0.65959471,0.67271113,0.67970173,0.68438843,0.6489905,0.50013233,0.43105746,0.49127358,0.64663318,0.65681072,0.57982419,0.4103492,0.17814526,-0.072753004,-0.17292361,-0.1331452,-0.31498891,-0.5740868,-1.0384799,-1.6751254,-2.2295961,-2.9840697,-3.692808,-4.378375,-4.2521118,-3.4610614,-2.1470452,-1.773524,-1.0675426
2.0,0.61192836,0.28295422,0.35185047,0.45535166,0.37298159,0.19989929,0.11920601,0.14603576,0.1844102,0.18007775,0.16647618,0.16309724,0.15010604,0.12778734,0.12538016,0.15642498,0.17676238,0.15677744,0.11559028,0.096414746,0.1031047,0.10176269,0.083613117,0.067675627,0.076417103,0.086475219,0.078898761,0.056692165,0.054096053,0.086777834,0.129127,0.15317203,0.14336265,0.12057423,0.095293659,0.079058921,0.076683242,0.093572554,0.12721887,0.15803295,0.17843881,0.17932769,0.17038995,0.15304845,0.13466421,0.12736492,0.14382192,0.1943401,0.2563168,0.30350864,0.31092396,0.29845305,0.31036231,0.37835769,0.4959411,0.62039167,0.73813702,0.85507235,0.98518383,1.0978484,1.1455984,1.1186779,1.0641716,1.0552247,1.102798,1.1660593,1.1793225,1.1303162,1.0638111,1.028083,1.0413534,1.0498491,1.0161106,0.9297619,0.83766978,0.78659929,0.77781673,0.79264296,0.79359887,0.7973012,0.82662697,0.92203768,1.0782038,1.2226533,1.2551088,1.1008353,0.79870418,0.43562439,0.082094868,-0.28392912,-0.71556227,-1.2092031,-1.6881427,-2.0540611,-2.2905881,-2.4449476,-2.5826347,-2.7017055,-2.755756,-2.7266137,-2.6621695,-2.6349502,-2.6347679,-2.5916626,-2.4464764,-2.2341747,-2.015619,-1.7830945,-1.4839248,-1.1189337,-0.80444295,-0.64421059,-0.6291517,-0.6396165,-0.58857817,-0.48255478,-0.36275419,-0.24666198,-0.10991459,0.037423166,0.16840775,0.2372784,0.25205281,0.25323749,0.26912006,0.27913816,0.23070671,0.15878359,0.14463885,0.22146576,0.28204294,0.23491709,0.16428825,0.21627176,0.3468611,0.30587236,0.047970456,-0.051511263,0.45186613,1.4743011
